adress_id,bezeichnung,latitude,longitude,service_id,service_kfz_parkplaetze_fuer_behinderte,service_hilfen_fuer_gehbehinderte,service_hilfen_fuer_sehbehinderte,service_hilfen_fuer_gehoerlose_und_schwerhoerige_menschen,service_bezeichnung,service_anzeigename,service_beschreibung,service_kurzbeschreibung,besondere_angebote,sonstige_angebote,altersgruppe,weitere_informationen,
1058365,"Spielplatz ""Christoph-von-Gluck-Platz (Nord)""",48.183505905106514,11.575328642885143,1058366,Nein,Nein,Nein,Nein,"Spielplatz ""Christoph-von-Gluck-Platz (Nord)""","Spielplatz ""Christoph-von-Gluck-Platz (Nord)""",,,"Bodenschach
Rodelhügel",,"Kleinkinder
Schulkinder
Jugendliche
Erwachsene",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058367,"Spielplatz ""Schmalkaldener Str., ggü Nr. 10""",48.187346928609294,11.578013667799677,1058368,Nein,Nein,Nein,Nein,"Spielplatz ""Schmalkaldener Str., ggü Nr. 10""","Spielplatz ""Schmalkaldener Str., ggü Nr. 10""",,,Bolzplatz,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058369,"Spielplatz ""Milbertshofener Str.""",48.18368896478256,11.581109816633033,1058370,Nein,Nein,Nein,Nein,"Spielplatz ""Milbertshofener Str.""","Spielplatz ""Milbertshofener Str.""",,,Rodelhügel,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058371,"Spielplatz ""Dr.-Schweninger-Str.""",48.179128900971506,11.580985548997102,1058372,Nein,Nein,Nein,Nein,"Spielplatz ""Dr.-Schweninger-Str.""","Spielplatz ""Dr.-Schweninger-Str.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058373,"Spielplatz ""Fröttmaninger Str., Poggendorfstr., westl. Schule""",48.177319037043716,11.595455191189705,1058374,Nein,Nein,Nein,Nein,"Spielplatz ""Fröttmaninger Str., Poggendorfstr., westl. Schule""","Spielplatz ""Fröttmaninger Str., Poggendorfstr., westl. Schule""",,,"Bolzplatz
Sommerstockbahn
Streetball",,"Kleinkinder
Schulkinder
Jugendliche
Erwachsene",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058375,"Spielplatz ""Marchgrabenplatz""",48.18039991912885,11.599505501801127,1058376,Nein,Nein,Nein,Nein,"Spielplatz ""Marchgrabenplatz""","Spielplatz ""Marchgrabenplatz""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058377,"Spielplatz ""Grünecker Str.""",48.18092765415648,11.598681107599349,1058378,Nein,Nein,Nein,Nein,"Spielplatz ""Grünecker Str.""","Spielplatz ""Grünecker Str.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058379,"Spielplatz ""Rohmederstr. Süd""",48.1804188039447,11.610249700735764,1058380,Nein,Nein,Nein,Nein,"Spielplatz ""Rohmederstr. Süd""","Spielplatz ""Rohmederstr. Süd""",,,Rodelhügel,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058381,"Spielplatz ""Brabanter Str., ggü.Nr. 13""",48.17024265699881,11.59841479519004,1058382,Nein,Nein,Nein,Nein,"Spielplatz ""Brabanter Str., ggü.Nr. 13""","Spielplatz ""Brabanter Str., ggü.Nr. 13""",,,Rodelhügel,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058383,"Spielplatz ""Johann-Fichte-Str., Ecke Germaniastr.""",48.16937972849502,11.588351698608507,1058384,Nein,Nein,Nein,Nein,"Spielplatz ""Johann-Fichte-Str., Ecke Germaniastr.""","Spielplatz ""Johann-Fichte-Str., Ecke Germaniastr.""",,,,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058385,"Spielplatz ""Berliner Str.""",48.17385491004467,11.587374746435941,1058386,Nein,Nein,Nein,Nein,"Spielplatz ""Berliner Str.""","Spielplatz ""Berliner Str.""",,,,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058387,"Spielplatz ""Berliner See, Traubestr. westl. Nr. 5a""",48.17162992464384,11.591399164007022,1058388,Nein,Nein,Nein,Nein,"Spielplatz ""Berliner See, Traubestr. westl. Nr. 5a""","Spielplatz ""Berliner See, Traubestr. westl. Nr. 5a""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058389,"Spielplatz ""Skabiosenplatz""",48.19774230489394,11.50970097209785,1058390,Nein,Nein,Nein,Nein,"Spielplatz ""Skabiosenplatz""","Spielplatz ""Skabiosenplatz""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058391,"Spielplatz ""Lauterbachstr.""",48.179619088784094,11.565235078817414,1058392,Nein,Nein,Nein,Nein,"Spielplatz ""Lauterbachstr.""","Spielplatz ""Lauterbachstr.""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058393,"Spielplatz ""Hanselmannstr.""",48.1819034715205,11.5652561325281,1058394,Nein,Nein,Nein,Nein,"Spielplatz ""Hanselmannstr.""","Spielplatz ""Hanselmannstr.""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058395,"Spielplatz ""Behringstr.""",48.179666086155784,11.45956766144731,1058396,Nein,Nein,Nein,Nein,"Spielplatz ""Behringstr.""","Spielplatz ""Behringstr.""",,,"Bolzplatz
Skateanlage
Streetball",,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058397,"Spielplatz ""Chemnitzer Platz""",48.18064919724071,11.518981069451952,1058398,Nein,Nein,Nein,Nein,"Spielplatz ""Chemnitzer Platz""","Spielplatz ""Chemnitzer Platz""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058399,"Spielplatz ""Franz-Albert-Str., an der Stieglstr.""",48.1903452235528,11.454707708224644,1058400,Nein,Nein,Nein,Nein,"Spielplatz ""Franz-Albert-Str., an der Stieglstr.""","Spielplatz ""Franz-Albert-Str., an der Stieglstr.""",,,,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058401,"Spielplatz ""Hartmannshofer Bach (Nordteil)""",48.18074163178229,11.494385011235595,1058402,Nein,Nein,Nein,Nein,"Spielplatz ""Hartmannshofer Bach (Nordteil)""","Spielplatz ""Hartmannshofer Bach (Nordteil)""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058403,"Spielplatz ""Hartmannshofer Bach (Südteil)""",48.17947545722748,11.49481430447104,1058404,Nein,Nein,Nein,Nein,"Spielplatz ""Hartmannshofer Bach (Südteil)""","Spielplatz ""Hartmannshofer Bach (Südteil)""",,,,,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058405,"Spielplatz ""In den Kirschen, Rodelhang""",48.16794479153234,11.509083952056685,1058406,Nein,Nein,Nein,Nein,"Spielplatz ""In den Kirschen, Rodelhang""","Spielplatz ""In den Kirschen, Rodelhang""",,,Rodelhügel,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058407,"Spielplatz ""Sickingerstr.""",48.17132751336094,11.50308217787961,1058408,Nein,Nein,Nein,Nein,"Spielplatz ""Sickingerstr.""","Spielplatz ""Sickingerstr.""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058409,"Spielplatz ""Fasaneriesee (Nordufer)""",48.20680983530186,11.531854275943793,1058410,Nein,Nein,Nein,Nein,"Spielplatz ""Fasaneriesee (Nordufer)""","Spielplatz ""Fasaneriesee (Nordufer)""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058411,"Spielplatz ""Granatstr.""",48.21627947238589,11.49150577462965,1058412,Nein,Nein,Nein,Nein,"Spielplatz ""Granatstr.""","Spielplatz ""Granatstr.""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058413,"Spielplatz ""Krempelhuberplatz Süd""",48.19482333022399,11.545710279406,1058414,Nein,Nein,Nein,Nein,"Spielplatz ""Krempelhuberplatz Süd""","Spielplatz ""Krempelhuberplatz Süd""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058415,"Spielplatz ""Pasteurstr.""",48.203189495342244,11.464674924193611,1058416,Nein,Nein,Nein,Nein,"Spielplatz ""Pasteurstr.""","Spielplatz ""Pasteurstr.""",,,Bolzplatz,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058417,"Spielplatz ""Triebstr., Bingener Str.""",48.18786265365528,11.525678608085105,1058418,Nein,Nein,Nein,Nein,"Spielplatz ""Triebstr., Bingener Str.""","Spielplatz ""Triebstr., Bingener Str.""",,,"Skateanlage
Streetball",,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058419,"Spielplatz ""Dülferstr. (Feldmochinger Anger)""",48.21494048447048,11.55008081547528,1058420,Nein,Nein,Nein,Nein,"Spielplatz ""Dülferstr. (Feldmochinger Anger)""","Spielplatz ""Dülferstr. (Feldmochinger Anger)""",,,,,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058421,"Spielplatz ""Goldschmiedplatz    """,48.21966341556372,11.562124347288309,1058422,Nein,Nein,Nein,Nein,"Spielplatz ""Goldschmiedplatz    ""","Spielplatz ""Goldschmiedplatz    """,,,"Skateanlage
Streetball",Grillzone,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058423,"Spielplatz ""Nordheide, Morsestr.""",48.21276371258809,11.576042480224755,1058424,Nein,Nein,Nein,Nein,"Spielplatz ""Nordheide, Morsestr.""","Spielplatz ""Nordheide, Morsestr.""",,,Bolzplatz,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058425,"Spielplatz ""Nordheide Ost""",48.21256781676217,11.581493638065423,1058426,Nein,Nein,Nein,Nein,"Spielplatz ""Nordheide Ost""","Spielplatz ""Nordheide Ost""",,,"Rodelhügel
Skateanlage
Streetball
Wasserspiel",BMX,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058427,"Spielplatz ""Nordheide West, Dinosaurierspielplatz""",48.21485160413232,11.564385602398804,1058428,Nein,Nein,Nein,Nein,"Spielplatz ""Nordheide West, Dinosaurierspielplatz""","Spielplatz ""Nordheide West, Dinosaurierspielplatz""",,,"Bolzplatz
Rodelhügel
Streetball",,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058429,"Spielplatz ""Nordheide West, Steinspielplatz""",48.211683549128736,11.570924864235844,1058430,Nein,Nein,Nein,Nein,"Spielplatz ""Nordheide West, Steinspielplatz""","Spielplatz ""Nordheide West, Steinspielplatz""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058431,"Spielplatz ""Nordheide West, zw. Felsennelken- und Golddistelanger""",48.21029373941226,11.564841311882216,1058432,Nein,Nein,Nein,Nein,"Spielplatz ""Nordheide West, zw. Felsennelken- und Golddistelanger""","Spielplatz ""Nordheide West, zw. Felsennelken- und Golddistelanger""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058433,"Spielplatz ""Christoph-von-Gluck-Platz (Süd)""",48.18016889076508,11.575194798661734,1058434,Nein,Nein,Nein,Nein,"Spielplatz ""Christoph-von-Gluck-Platz (Süd)""","Spielplatz ""Christoph-von-Gluck-Platz (Süd)""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058435,"Spielplatz ""Lyonel-Feininger-Str. (Nord)""",48.18100960135439,11.59129784767798,1058436,Nein,Nein,Nein,Nein,"Spielplatz ""Lyonel-Feininger-Str. (Nord)""","Spielplatz ""Lyonel-Feininger-Str. (Nord)""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058437,"Spielplatz ""Lyonel-Feininger-Str.  (Süd)""",48.18061714890175,11.59221537859611,1058438,Nein,Nein,Nein,Nein,"Spielplatz ""Lyonel-Feininger-Str.  (Süd)""","Spielplatz ""Lyonel-Feininger-Str.  (Süd)""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058439,"Spielplatz ""Maria-Probst-Str.""",48.19980344056897,11.606161389884683,1058440,Nein,Nein,Nein,Nein,"Spielplatz ""Maria-Probst-Str.""","Spielplatz ""Maria-Probst-Str.""",,,"Bolzplatz
Skateanlage",,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058441,"Spielplatz ""Marienbader Str.""",48.19344498705022,11.583115273462143,1058442,Nein,Nein,Nein,Nein,"Spielplatz ""Marienbader Str.""","Spielplatz ""Marienbader Str.""",,,,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058443,"Spielplatz ""Oberhofer Platz (Basketball)""",48.18724034573902,11.575929941676419,1058444,Nein,Nein,Nein,Nein,"Spielplatz ""Oberhofer Platz (Basketball)""","Spielplatz ""Oberhofer Platz (Basketball)""",,,Streetball,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058447,"Spielplatz ""Oskar-Schlemmer-Str. (Kunststoff)        """,48.18039324898126,11.595027624093667,1058448,Nein,Nein,Nein,Nein,"Spielplatz ""Oskar-Schlemmer-Str. (Kunststoff)        ""","Spielplatz ""Oskar-Schlemmer-Str. (Kunststoff)        """,,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058449,"Spielplatz ""Reuschstr.""",48.20249283151332,11.616943579490203,1058450,Nein,Nein,Nein,Nein,"Spielplatz ""Reuschstr.""","Spielplatz ""Reuschstr.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058451,"Spielplatz ""Taunusstr.""",48.188274643794635,11.575948319886487,1058452,Nein,Nein,Nein,Nein,"Spielplatz ""Taunusstr.""","Spielplatz ""Taunusstr.""",,,,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058453,"Spielplatz ""Wilhelm-Wagenfeld-Str.""",48.18305877754825,11.590931936374309,1058454,Nein,Nein,Nein,Nein,"Spielplatz ""Wilhelm-Wagenfeld-Str.""","Spielplatz ""Wilhelm-Wagenfeld-Str.""",,,"Bolzplatz
Skateanlage
Streetball",,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058455,"Spielplatz ""Berliner Str., am See""",48.17286543135276,11.587315446769821,1058456,Nein,Nein,Nein,Nein,"Spielplatz ""Berliner Str., am See""","Spielplatz ""Berliner Str., am See""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058457,"Spielplatz ""Fröttmaninger Berg, Kurt-Landauer-Weg""",48.214964874471846,11.62741389108701,1058458,Nein,Nein,Nein,Nein,"Spielplatz ""Fröttmaninger Berg, Kurt-Landauer-Weg""","Spielplatz ""Fröttmaninger Berg, Kurt-Landauer-Weg""",,,Skateanlage,,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058459,"Spielplatz ""Fröttmaninger Berg, zw. Freisinger Landstr. und Kurt-Landauer-Weg, unterhalb des Windrads""",48.213459427948706,11.629093324675088,1058460,Nein,Nein,Nein,Nein,"Spielplatz ""Fröttmaninger Berg, zw. Freisinger Landstr. und Kurt-Landauer-Weg, unterhalb des Windrads""","Spielplatz ""Fröttmaninger Berg, zw. Freisinger Landstr. und Kurt-Landauer-Weg, unterhalb des Windrads""",,,,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058461,"Spielplatz ""Garchinger Str., zw. Nr. 44 und 52""",48.17931460744643,11.600334206271867,1058462,Nein,Nein,Nein,Nein,"Spielplatz ""Garchinger Str., zw. Nr. 44 und 52""","Spielplatz ""Garchinger Str., zw. Nr. 44 und 52""",,,Wasserspiel,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058463,"Spielplatz ""In den Kirschen         """,48.16929828306479,11.501757322356198,1058464,Nein,Nein,Nein,Nein,"Spielplatz ""In den Kirschen         ""","Spielplatz ""In den Kirschen         """,,,,,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058467,"Spielplatz ""Hagelstangestr.""",48.17643734893796,11.635760372813975,1058468,Nein,Nein,Nein,Nein,"Spielplatz ""Hagelstangestr.""","Spielplatz ""Hagelstangestr.""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058469,"Spielplatz ""St. Emmeram, östl. Kapelle""",48.175964800867405,11.6285969578344,1058470,Nein,Nein,Nein,Nein,"Spielplatz ""St. Emmeram, östl. Kapelle""","Spielplatz ""St. Emmeram, östl. Kapelle""",,,Rodelhügel,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058471,"Spielplatz ""Isarinsel im nördlichen Teil, St.-Emmeram-Brücke""",48.17767434675206,11.626070132018901,1058472,Nein,Nein,Nein,Nein,"Spielplatz ""Isarinsel im nördlichen Teil, St.-Emmeram-Brücke""","Spielplatz ""Isarinsel im nördlichen Teil, St.-Emmeram-Brücke""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058473,"Spielplatz ""Regina-Ullmann-Str. nördl. Isabella-Braun-Weg""",48.172466882314005,11.640077449606384,1058474,Nein,Nein,Nein,Nein,"Spielplatz ""Regina-Ullmann-Str. nördl. Isabella-Braun-Weg""","Spielplatz ""Regina-Ullmann-Str. nördl. Isabella-Braun-Weg""",,,"Bolzplatz
Streetball",,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058475,"Spielplatz ""Flensburger Str., westl. Nr. 54""",48.16821034590825,11.656871902779157,1058476,Nein,Nein,Nein,Nein,"Spielplatz ""Flensburger Str., westl. Nr. 54""","Spielplatz ""Flensburger Str., westl. Nr. 54""",,,,,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058477,"Spielplatz ""Zahnbrecherweg""",48.16571572212141,11.658730256237966,1058478,Nein,Nein,Nein,Nein,"Spielplatz ""Zahnbrecherweg""","Spielplatz ""Zahnbrecherweg""",,,,,"Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058479,"Spielplatz ""Stegmühlstr., südl. Nr. 51""",48.16294828221353,11.653546268524,1058480,Nein,Nein,Nein,Nein,"Spielplatz ""Stegmühlstr., südl. Nr. 51""","Spielplatz ""Stegmühlstr., südl. Nr. 51""",,,Bolzplatz,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058481,"Spielplatz ""Fideliopark, östl. Fideliostr. Nr. 153 (Freizeitheim)""",48.163709986678285,11.643808513444263,1058482,Nein,Nein,Nein,Nein,"Spielplatz ""Fideliopark, östl. Fideliostr. Nr. 153 (Freizeitheim)""","Spielplatz ""Fideliopark, östl. Fideliostr. Nr. 153 (Freizeitheim)""",,,"Bolzplatz
Rodelhügel
Streetball",,"Kleinkinder
Schulkinder
Jugendliche",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058483,"Spielplatz ""Salzsenderweg I""",48.16403627530973,11.638845808935077,1058484,Nein,Nein,Nein,Nein,"Spielplatz ""Salzsenderweg I""","Spielplatz ""Salzsenderweg I""",,,,,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058485,"Spielplatz ""Salzsenderweg, westl. der Schule""",48.16415065354393,11.638038428424288,1058486,Nein,Nein,Nein,Nein,"Spielplatz ""Salzsenderweg, westl. der Schule""","Spielplatz ""Salzsenderweg, westl. der Schule""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058487,"Spielplatz ""Salzsenderweg II, westl. Trockenstädelweg""",48.165410587030145,11.64118875709732,1058488,Nein,Nein,Nein,Nein,"Spielplatz ""Salzsenderweg II, westl. Trockenstädelweg""","Spielplatz ""Salzsenderweg II, westl. Trockenstädelweg""",,,,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058489,"Spielplatz ""Wahnfriedallee I""",48.160855271255315,11.620102895289497,1058490,Nein,Nein,Nein,Nein,"Spielplatz ""Wahnfriedallee I""","Spielplatz ""Wahnfriedallee I""",,,,,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058491,"Spielplatz ""Wahnfriedallee IV""",48.161447264189626,11.619628051629906,1058492,Nein,Nein,Nein,Nein,"Spielplatz ""Wahnfriedallee IV""","Spielplatz ""Wahnfriedallee IV""",,,Streetball,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058493,"Spielplatz ""Wahnfriedallee II""",48.16084056274835,11.621097720643828,1058494,Nein,Nein,Nein,Nein,"Spielplatz ""Wahnfriedallee II""","Spielplatz ""Wahnfriedallee II""",,,Rodelhügel,,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058495,"Spielplatz ""Wahnfriedallee III""",48.161109869845596,11.620947876568449,1058496,Nein,Nein,Nein,Nein,"Spielplatz ""Wahnfriedallee III""","Spielplatz ""Wahnfriedallee III""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058497,"Spielplatz ""Tannhäuserplatz II""",48.158359155754916,11.635256390519741,1058498,Nein,Nein,Nein,Nein,"Spielplatz ""Tannhäuserplatz II""","Spielplatz ""Tannhäuserplatz II""",,,,,Kleinkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058499,"Spielplatz ""Odinstr., nördl. Normannenplatz""",48.157916563088094,11.62348489507473,1058500,Nein,Nein,Nein,Nein,"Spielplatz ""Odinstr., nördl. Normannenplatz""","Spielplatz ""Odinstr., nördl. Normannenplatz""",,,,,Schulkinder,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058501,"Spielplatz ""Thomas-Mann-Allee""",48.15452640255087,11.604800519965243,1058502,Nein,Nein,Nein,Nein,"Spielplatz ""Thomas-Mann-Allee""","Spielplatz ""Thomas-Mann-Allee""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058503,"Spielplatz ""Beckmesserstr.""",48.156649531244106,11.632150170172357,1058504,Nein,Nein,Nein,Nein,"Spielplatz ""Beckmesserstr.""","Spielplatz ""Beckmesserstr.""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058505,"Spielplatz ""Medeaplatz""",48.15773160251072,11.65336626850865,1058506,Nein,Nein,Nein,Nein,"Spielplatz ""Medeaplatz""","Spielplatz ""Medeaplatz""",,,Bolzplatz,,Jugendliche,http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
1058507,"Spielplatz ""Tucheler-Heide-Str., neben Nr. 18""",48.15009368321737,11.635072958167807,1058508,Nein,Nein,Nein,Nein,"Spielplatz ""Tucheler-Heide-Str., neben Nr. 18""","Spielplatz ""Tucheler-Heide-Str., neben Nr. 18""",,,,,"Kleinkinder
Schulkinder",http://www.muenchen.de/dienstleistungsfinder/muenchen/10139261/,
